games,learning_rate,discount,average_moves
1000,1.02,0.04,65.76
1000,1.02,0.06,65.83
1000,1.02,0.08,65.78
1000,1.02,0.1,65.77
1000,1.02,0.12,65.11
1000,1.02,0.14,65.9
1000,1.02,0.16,65.77
1000,1.02,0.18,65.14
1000,1.02,0.2,67.19
1000,1.02,0.22,66.08
1000,1.02,0.24,65.29
1000,1.02,0.26,66.19
1000,1.02,0.28,65.43
1000,1.02,0.3,65.42
1000,1.02,0.32,66.18
1000,1.02,0.34,65.6
1000,1.02,0.36,66.44
1000,1.02,0.38,66.1
1000,1.02,0.4,65.37
1000,1.02,0.42,65.51
1000,1.02,0.44,66.48
1000,1.02,0.46,65.98
1000,1.02,0.48,65.78
1000,1.02,0.5,65.89
1000,1.02,0.52,65.87
1000,1.02,0.54,65.78
1000,1.02,0.56,66.78
1000,1.02,0.58,65.53
1000,1.02,0.6,65.58
1000,1.02,0.62,65.36
1000,1.02,0.64,65.93
1000,1.02,0.66,65.88
1000,1.02,0.68,66.22
1000,1.02,0.7,65.83
1000,1.02,0.72,66.19
1000,1.02,0.74,65.66
1000,1.02,0.76,65.98
1000,1.02,0.78,65.67
1000,1.02,0.8,66.26
1000,1.02,0.82,65.19
1000,1.02,0.84,66.05
1000,1.02,0.86,66.37
1000,1.02,0.88,65.48
1000,1.02,0.9,65.6
1000,1.02,0.92,65.75
1000,1.02,0.94,66.32
1000,1.02,0.96,66.2
1000,1.02,0.98,65.73
1000,1.02,1.0,66.56
1000,1.02,1.02,65.68
1000,1.02,1.04,64.83
1000,1.02,1.06,65.97
1000,1.02,1.08,66.38
1000,1.04,0,64.8
1000,1.04,0.02,65.55
1000,1.04,0.04,64.97
1000,1.04,0.06,66.15
1000,1.04,0.08,65.33
1000,1.04,0.1,66.25
1000,1.04,0.12,65.95
1000,1.04,0.14,65.22
1000,1.04,0.16,65.41
1000,1.04,0.18,66.22
1000,1.04,0.2,65.35
1000,1.04,0.22,65.93
1000,1.04,0.24,65.96
1000,1.04,0.26,65.45
1000,1.04,0.28,65.48
1000,1.04,0.3,66.5
1000,1.04,0.32,66.35
1000,1.04,0.34,66.23
1000,1.04,0.36,65.56
1000,1.04,0.38,65.14
1000,1.04,0.4,66.53
1000,1.04,0.42,65.32
1000,1.04,0.44,65.28
1000,1.04,0.46,65.47
1000,1.04,0.48,66.14
1000,1.04,0.5,65.62
1000,1.04,0.52,65.86
1000,1.04,0.54,66.52
1000,1.04,0.56,65.49
1000,1.04,0.58,66.25
1000,1.04,0.6,65.81
1000,1.04,0.62,65.57
1000,1.04,0.64,66.43
1000,1.04,0.66,65.96
1000,1.04,0.68,65.49
1000,1.04,0.7,65.58
1000,1.04,0.72,66.53
1000,1.04,0.74,65.66
1000,1.04,0.76,65.7
1000,1.04,0.78,66.09
1000,1.04,0.8,65.84
1000,1.04,0.82,66.11
1000,1.04,0.84,65.35
1000,1.04,0.86,65.3
1000,1.04,0.88,66.51
1000,1.04,0.9,65.41
1000,1.04,0.92,65.76
1000,1.04,0.94,65.32
1000,1.04,0.96,65.99
1000,1.04,0.98,65.43
1000,1.04,1.0,64.99
1000,1.04,1.02,65.93
1000,1.04,1.04,65.45
1000,1.04,1.06,65.81
1000,1.04,1.08,66.09
1000,1.06,0,65.04
1000,1.06,0.02,65.11
1000,1.06,0.04,65.9
1000,1.06,0.06,65.83
1000,1.06,0.08,66.12
1000,1.06,0.1,65.4
1000,1.06,0.12,66.21
1000,1.06,0.14,65.85
1000,1.06,0.16,66.1
1000,1.06,0.18,65.02
1000,1.06,0.2,65.83
1000,1.06,0.22,65.18
1000,1.06,0.24,65.48
1000,1.06,0.26,65.63
1000,1.06,0.28,65.39
1000,1.06,0.3,65.83
1000,1.06,0.32,65.5
1000,1.06,0.34,66.05
1000,1.06,0.36,65.39
1000,1.06,0.38,65.99
1000,1.06,0.4,64.97
1000,1.06,0.42,65.45
1000,1.06,0.44,66.49
1000,1.06,0.46,66.4
1000,1.06,0.48,66.42
1000,1.06,0.5,65.96
1000,1.06,0.52,65.94
1000,1.06,0.54,66.03
1000,1.06,0.56,65.57
1000,1.06,0.58,65.71
1000,1.06,0.6,64.85
1000,1.06,0.62,65.81
1000,1.06,0.64,65.29
1000,1.06,0.66,65.62
1000,1.06,0.68,65.93
1000,1.06,0.7,66.13
1000,1.06,0.72,66.16
1000,1.06,0.74,66.43
1000,1.06,0.76,65.41
1000,1.06,0.78,66.65
1000,1.06,0.8,66.2
1000,1.06,0.82,65.94
1000,1.06,0.84,65.53
1000,1.06,0.86,65.91
1000,1.06,0.88,65.83
1000,1.06,0.9,65.55
1000,1.06,0.92,65.45
1000,1.06,0.94,66.03
1000,1.06,0.96,65.92
1000,1.06,0.98,65.56
1000,1.06,1.0,65.41
1000,1.06,1.02,66.27
1000,1.06,1.04,66.07
1000,1.06,1.06,66.18
1000,1.06,1.08,66.75
1000,1.08,0,64.99
1000,1.08,0.02,65.34
1000,1.08,0.04,65.05
1000,1.08,0.06,65.39
1000,1.08,0.08,65.48
1000,1.08,0.1,65.69
1000,1.08,0.12,66.72
1000,1.08,0.14,66.49
1000,1.08,0.16,65.73
1000,1.08,0.18,65.33
1000,1.08,0.2,65.63
1000,1.08,0.22,65.78
1000,1.08,0.24,65.5
1000,1.08,0.26,66.06
1000,1.08,0.28,65.69
1000,1.08,0.3,65.46
1000,1.08,0.32,65.94
1000,1.08,0.34,66.61
1000,1.08,0.36,65.93
1000,1.08,0.38,65.79
1000,1.08,0.4,65.73
1000,1.08,0.42,66.07
1000,1.08,0.44,65.39
1000,1.08,0.46,65.78
1000,1.08,0.48,66.31
1000,1.08,0.5,65.69
1000,1.08,0.52,65.98
1000,1.08,0.54,65.87
1000,1.08,0.56,65.0
1000,1.08,0.58,65.49
1000,1.08,0.6,66.24
1000,1.08,0.62,65.22
1000,1.08,0.64,65.56
1000,1.08,0.66,65.92
1000,1.08,0.68,65.43
1000,1.08,0.7,65.76
1000,1.08,0.72,65.76
1000,1.08,0.74,66.08
1000,1.08,0.76,65.79
1000,1.08,0.78,65.88
1000,1.08,0.8,66.18
1000,1.08,0.82,65.14
1000,1.08,0.84,66.27
1000,1.08,0.86,66.06
1000,1.08,0.88,66.17
1000,1.08,0.9,65.95
1000,1.08,0.92,66.18
1000,1.08,0.94,65.83
1000,1.08,0.96,65.95
1000,1.08,0.98,65.98
1000,1.08,1.0,65.73
1000,1.08,1.02,65.95
1000,1.08,1.04,65.69
1000,1.08,1.06,65.53
1000,1.08,1.08,66.69
